wall_s,phase,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,gyro_x,gyro_y,gyro_z,acc_z
1784786926.9819,neutral,0.27,0,0,0,-0.006605186033993959,-0.0025570839643478394,-7.753260433673859e-08,-10.973730087280273
1784786927.0021,neutral,0.27,0,0,0,-0.005849134176969528,-0.0022639897651970387,-1.0163057595491409e-07,-10.935498237609863
1784786927.0223,neutral,0.27,0,0,0,-0.005503526423126459,-0.0021301363594830036,-4.505272954702377e-08,-10.92081069946289
1784786927.0427,neutral,0.27,0,0,0,-0.0048733302392065525,-0.0018860665149986744,5.477340891957283e-08,-10.89080810546875
1784786927.0629,neutral,0.27,0,0,0,-0.004585551097989082,-0.0017749359831213951,4.743924364447594e-08,-10.875580787658691
1784786927.0831,neutral,0.27,0,0,0,-0.004185203928500414,-0.0016202633269131184,3.888271749019623e-08,-10.852538108825684
1784786927.1034,neutral,0.27,0,0,0,-0.00393826887011528,-0.001524349208921194,-5.029141902923584e-08,-10.836694717407227
1784786927.1239,neutral,0.27,0,0,0,-0.003486683126538992,-0.0013493462465703487,-3.975583240389824e-08,-10.805037498474121
1784786927.1441,neutral,0.27,0,0,0,-0.0031822160817682743,-0.0012318042572587729,-7.30506144464016e-08,-10.780731201171875
1784786927.1643,neutral,0.27,0,0,0,-0.0029043301474303007,-0.0011243419721722603,-6.047775968909264e-08,-10.75618839263916
1784786927.1857,neutral,0.27,0,0,0,-0.0026508003938943148,-0.0010259081609547138,-4.9709342420101166e-08,-10.731369018554688
1784786927.2059,neutral,0.27,0,0,0,-0.0024918518029153347,-0.0009644506499171257,-4.394678398966789e-08,-10.785880088806152
1784786927.2261,neutral,0.27,0,0,0,-0.0022063516080379486,-0.000854012556374073,-3.3585820347070694e-08,-10.680886268615723
1784786927.2463,neutral,0.27,0,0,0,-0.002013617195188999,-0.000779622932896018,1.2165401130914688e-08,-10.655797958374023
1784786927.2667,neutral,0.27,0,0,0,-0.0018937659915536642,-0.0007330679800361395,1.0972144082188606e-08,-10.64046573638916
1784786927.2869,end_neutral,0.27,0,0,0,-0.0016747391782701015,-0.0006482654716819525,8.003553375601768e-09,-10.640119552612305
1784786927.3071,end_neutral,0.27,0,0,0,-0.0015756322536617517,-0.0006096891593188047,7.479684427380562e-09,-10.634593963623047
1784786927.3274,end_neutral,0.27,0,0,0,-0.0014378962805494666,-0.0005567336920648813,6.28642737865448e-09,-10.626086235046387
1784786927.3476,end_neutral,0.27,0,0,0,-0.0013115947367623448,-0.0005078301765024662,-3.757304511964321e-08,-10.617385864257812
1784786927.3679,end_neutral,0.27,0,0,0,-0.00119719875510782,-0.0004633708158507943,-3.149034455418587e-08,-10.608148574829102
1784786927.3882,end_neutral,0.27,0,0,0,-0.0011260235914960504,-0.00043600157368928194,-2.7706846594810486e-08,-10.601938247680664
1784786927.4084,end_neutral,0.27,0,0,0,-0.000996496994048357,-0.0003853258676826954,-2.1376763470470905e-08,-10.586318969726562
1784786927.4288,end_neutral,0.27,0,0,0,-0.0009094135602936149,-0.00035184097941964865,-1.7636921256780624e-08,-10.579131126403809
1784786927.4490,end_neutral,0.27,0,0,0,25.413963317871094,23.18524932861328,3.5212528705596924,-487.39324951171875
1784786927.4692,end_neutral,0.27,0,0,0,11.638708114624023,10.43494987487793,2.149794816970825,-23.295446395874023
1784786927.4894,end_neutral,0.27,0,0,0,-6.391180992126465,-6.059542655944824,-1.188609004020691,-89.21678924560547
1784786927.5096,end_neutral,0.27,0,0,0,-5.597021102905273,-5.353236198425293,-1.3060486316680908,-25.641983032226562
1784786927.5299,end_neutral,0.27,0,0,0,-0.8690477609634399,-0.8002469539642334,-0.8351123332977295,-22.71902084350586
1784786927.5501,end_neutral,0.27,0,0,0,-0.10748182237148285,-0.06551380455493927,-0.35797229409217834,-10.611894607543945
1784786927.5703,end_neutral,0.27,0,0,0,-1.5782761573791504,0.039694905281066895,0.06810849905014038,-8.239543914794922
1784786927.5905,end_neutral,0.27,0,0,0,-0.09314912557601929,0.5650873184204102,0.16517965495586395,-19.54037094116211
1784786927.6107,end_neutral,0.27,0,0,0,-0.015997808426618576,-0.05407380312681198,0.17503055930137634,-14.44027042388916
1784786927.6310,end_neutral,0.27,0,0,0,-0.012955069541931152,-0.4061832129955292,0.16681991517543793,-10.710726737976074
1784786927.6512,end_neutral,0.27,0,0,0,-0.09774911403656006,-0.37820756435394287,0.1165362223982811,-10.115889549255371
1784786927.6714,end_neutral,0.27,0,0,0,-0.22616064548492432,-0.3447970747947693,0.062178608030080795,-10.327384948730469
1784786927.6918,end_neutral,0.27,0,0,0,-0.2900814414024353,-0.3688376843929291,0.034348264336586,-10.436366081237793
1784786927.7120,end_neutral,0.27,0,0,0,-0.3736962080001831,-0.44771575927734375,-0.05451046675443649,-10.296408653259277
1784786927.7322,end_neutral,0.27,0,0,0,-0.4028567969799042,-0.49920904636383057,-0.07392162084579468,-10.040507316589355
1784786927.7526,end_neutral,0.27,0,0,0,-0.42450398206710815,-0.4985634684562683,-0.07069139182567596,-9.840812683105469
1784786927.7729,end_neutral,0.27,0,0,0,-0.42760157585144043,-0.48015111684799194,-0.050973791629076004,-9.582903861999512
1784786927.7931,end_neutral,0.27,0,0,0,-0.3562088906764984,-0.418532133102417,0.010334081947803497,-9.65206241607666
1784786927.8135,end_neutral,0.27,0,0,0,-0.2828259766101837,-0.3394847810268402,0.03345638886094093,-9.785421371459961
1784786927.8339,end_neutral,0.27,0,0,0,-0.24996550381183624,-0.29653117060661316,0.01810527965426445,-9.892389297485352
1784786927.8544,end_neutral,0.27,0,0,0,-0.24074465036392212,-0.2842791676521301,0.00539907393977046,-9.92304801940918
1784786927.8747,end_neutral,0.27,0,0,0,-0.2228325754404068,-0.2629987597465515,-0.006940979510545731,-9.950607299804688
1784786927.8951,end_neutral,0.27,0,0,0,-0.20250554382801056,-0.23942911624908447,-0.008672292344272137,-9.964277267456055
1784786927.9153,end_neutral,0.27,0,0,0,-0.1839093416929245,-0.21758440136909485,-0.004286348354071379,-9.96958065032959
1784786927.9356,end_neutral,0.27,0,0,0,-0.17291241884231567,-0.20455294847488403,-0.0009425885509699583,-9.970046043395996
1784786927.9559,end_neutral,0.27,0,0,0,-0.15323187410831451,-0.18122601509094238,0.0023926873691380024,-9.966551780700684
1784786927.9761,end_neutral,0.27,0,0,0,-0.13987985253334045,-0.16543839871883392,0.001911112223751843,-9.961759567260742
1784786927.9965,end_neutral,0.27,0,0,0,-0.13160860538482666,-0.1556607186794281,0.0009933123365044594,-9.957999229431152
1784786928.0170,end_neutral,0.27,0,0,0,-0.11650683730840683,-0.13779674470424652,-0.0004483916563913226,-9.949990272521973
1784786928.0373,end_neutral,0.27,0,0,0,-0.10962498188018799,-0.12965478003025055,-0.0006581062916666269,-9.945916175842285
1784786928.0576,end_neutral,0.27,0,0,0,-0.100056491792202,-0.11833667755126953,-0.00047755229752510786,-9.939872741699219
1784786928.0781,end_neutral,0.27,0,0,0,-0.0913187712430954,-0.1080034077167511,-0.00010390719398856163,-9.934026718139648
1784786928.0984,end_neutral,0.27,0,0,0,-0.08084063977003098,-0.09561213850975037,0.0001691203797236085,-9.926664352416992
1784786928.1187,end_neutral,0.27,0,0,0,-0.07606370002031326,-0.08996210992336273,0.0001702721929177642,-9.923151969909668
1784786928.1392,end_neutral,0.27,0,0,0,-0.07156935334205627,-0.08464667946100235,0.00011792744044214487,-9.919784545898438
1784786928.1595,end_neutral,0.27,0,0,0,-0.06336245685815811,-0.07494048029184341,-8.264323696494102e-06,-9.912050247192383
1784786928.1797,end_neutral,0.27,0,0,0,-0.057824987918138504,-0.06839078664779663,-4.7307927161455154e-05,-9.90896224975586
1784786928.2002,end_neutral,0.27,0,0,0,-0.05119575932621956,-0.06055010110139847,-2.8761103749275208e-05,-9.903417587280273
1784786928.2204,end_neutral,0.27,0,0,0,-0.04817093908786774,-0.056972719728946686,-1.019262708723545e-05,-9.900819778442383
1784786928.2406,end_neutral,0.27,0,0,0,-0.04396547004580498,-0.05199874937534332,9.012524969875813e-06,-9.897062301635742
1784786928.2612,end_neutral,0.27,0,0,0,-0.04136766120791435,-0.048926614224910736,1.307210186496377e-05,-9.894742012023926
1784786928.2814,end_neutral,0.27,0,0,0,-0.03662436455488205,-0.043316613882780075,6.792775820940733e-06,-9.890230178833008
